#EXPORTTYPE:                 ;ALL                                                            
#FILE:;sta_043.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                       
#FTYPE:                      ;ANSI                                                           
#IDENTITY:                   ;43                                                             
#DECIMAL:                    ;COMMA                                                          
#SEPARATOR:                  ;SEMICOLON                                                      
#MTYPE:                      ;DSC                                                            
#MSUBTYPE:                   ;                                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                              
#PROJECT:                    ;Эпсилон-Fe2O3                                                  
#DATE/TIME:                  ;30.05.2018 13:48:49 (UTC+3)                                    
#CORR. FILE:                 ;                                                               
#TEMPCAL:                    ;10 К Al2O3 - тигель N2.ngb-ts5                                 
#SENSITIVITY:                ;10 K Al2О3 - тигель N2.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                               
#SAMPLE:                     ;Магн.-Соос. 0.6 ТЕОС 4ч                                        
#SAMPLE MASS /mg:            ;8,430                                                          
#MATERIAL:                   ;Fe3O4                                                          
#REFERENCE:                  ;пустой тигель                                                  
#REFERENCE MASS /mg:         ;0                                                              
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                               
#SAMPLE CRUCIBLE MASS /mg:   ;0                                                              
#REFERENCE CRUCIBLE MASS /mg:;0                                                              
#DSC RANGE /µV:              ;5000                                                           
#TG RANGE /mg:               ;35000                                                          
#TAU-R:                      ;---                                                            
#CORR. CODE:                 ;000                                                            
#EXO:                        ;+1                                                             
#RANGE:                      ;300°C/10,0(K/min)/1200°C                                       
#SEGMENT:                    ;S3/4                                                           
#SEG. 3:                     ;300°C/10,0(K/min)/1200°C                                       

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./°C;Time/min;DSC(subtr.3)/(mW/mg);Sensit./(uV/mW);Segment
1071,27698; 93,47917;      -1,21553;0,33215;3
1071,37598; 93,48917;      -1,21553;0,33207;3
1071,47498; 93,49917;      -1,21744;0,33200;3
1071,57605; 93,50917;      -1,21881;0,33192;3
1071,67700; 93,51917;      -1,22182;0,33184;3
1071,76599; 93,52917;      -1,22125;0,33178;3
1071,87500; 93,53917;      -1,22101;0,33169;3
1071,97900; 93,54917;      -1,22048;0,33161;3
1072,07202; 93,55917;      -1,22320;0,33154;3
1072,17102; 93,56917;      -1,22402;0,33147;3
1072,28198; 93,57917;      -1,22351;0,33138;3
1072,37195; 93,58917;      -1,22349;0,33132;3
1072,47595; 93,59917;      -1,22460;0,33124;3
1072,58203; 93,60917;      -1,22654;0,33116;3
1072,67297; 93,61917;      -1,22871;0,33109;3
1072,77600; 93,62917;      -1,22736;0,33101;3
1072,87903; 93,63917;      -1,22655;0,33093;3
1072,97803; 93,64917;      -1,22547;0,33086;3
1073,07300; 93,65917;      -1,22601;0,33078;3
1073,17395; 93,66917;      -1,22602;0,33071;3
1073,28296; 93,67917;      -1,22550;0,33062;3
1073,37903; 93,68917;      -1,22303;0,33055;3
1073,47302; 93,69917;      -1,22494;0,33048;3
1073,57800; 93,70917;      -1,22661;0,33040;3
1073,68298; 93,71917;      -1,22608;0,33032;3
1073,77405; 93,72917;      -1,22908;0,33025;3
1073,87805; 93,73917;      -1,23129;0,33017;3
1073,98096; 93,74917;      -1,23377;0,33010;3
1074,07202; 93,75917;      -1,23184;0,33003;3
1074,18506; 93,76917;      -1,23572;0,32994;3
1074,27698; 93,77917;      -1,23324;0,32987;3
1074,37500; 93,78917;      -1,23187;0,32980;3
1074,48303; 93,79917;      -1,23300;0,32971;3
1074,57800; 93,80917;      -1,23437;0,32964;3
1074,67505; 93,81917;      -1,23520;0,32957;3
1074,78101; 93,82917;      -1,23412;0,32949;3
1074,87805; 93,83917;      -1,23742;0,32941;3
1074,98706; 93,84917;      -1,23553;0,32933;3
1075,07898; 93,85917;      -1,23277;0,32926;3
1075,17700; 93,86917;      -1,23140;0,32919;3
1075,27698; 93,87917;      -1,23196;0,32911;3
1075,37903; 93,88917;      -1,23032;0,32903;3
1075,47595; 93,89917;      -1,22977;0,32896;3
1075,58398; 93,90917;      -1,22650;0,32888;3
1075,68506; 93,91917;      -1,23037;0,32880;3
1075,78198; 93,92917;      -1,22844;0,32873;3
1075,87903; 93,93917;      -1,23092;0,32866;3
1075,97900; 93,94917;      -1,23175;0,32858;3
1076,08105; 93,95917;      -1,23370;0,32850;3
1076,18701; 93,96917;      -1,23290;0,32842;3
1076,28198; 93,97917;      -1,23124;0,32835;3
1076,37598; 93,98917;      -1,22958;0,32828;3
1076,48499; 93,99917;      -1,23126;0,32820;3
1076,57800; 94,00917;      -1,23180;0,32813;3
1076,67798; 94,01917;      -1,23319;0,32805;3
1076,78406; 94,02917;      -1,22963;0,32797;3
1076,88196; 94,03917;      -1,22936;0,32789;3
1076,98596; 94,04917;      -1,22993;0,32782;3
1077,07300; 94,05917;      -1,22963;0,32775;3
1077,17700; 94,06917;      -1,23296;0,32767;3
1077,27698; 94,07917;      -1,23490;0,32760;3
1077,38403; 94,08917;      -1,23134;0,32751;3
1077,48096; 94,09917;      -1,23383;0,32744;3
1077,57800; 94,10917;      -1,23383;0,32737;3
1077,68103; 94,11917;      -1,23025;0,32729;3
1077,78296; 94,12917;      -1,22778;0,32721;3
1077,87195; 94,13917;      -1,22554;0,32714;3
1077,98706; 94,14917;      -1,22697;0,32706;3
1078,09094; 94,15917;      -1,22782;0,32698;3
1078,18396; 94,16917;      -1,23058;0,32691;3
1078,28601; 94,17917;      -1,22782;0,32683;3
1078,38196; 94,18917;      -1,22782;0,32676;3
1078,48303; 94,19917;      -1,23005;0,32668;3
1078,58496; 94,20917;      -1,22785;0,32660;3
1078,69202; 94,21917;      -1,22871;0,32652;3
1078,78894; 94,22917;      -1,22787;0,32645;3
1078,88904; 94,23917;      -1,22954;0,32637;3
1078,98706; 94,24917;      -1,22872;0,32630;3
1079,08899; 94,25917;      -1,23012;0,32622;3
1079,18005; 94,26917;      -1,23287;0,32615;3
1079,28296; 94,27917;      -1,23261;0,32607;3
1079,38403; 94,28917;      -1,23512;0,32600;3
1079,48596; 94,29917;      -1,23320;0,32592;3
1079,58899; 94,30917;      -1,23210;0,32584;3
1079,68506; 94,31917;      -1,23627;0,32577;3
1079,78601; 94,32917;      -1,23239;0,32569;3
1079,88196; 94,33917;      -1,23489;0,32562;3
1079,98804; 94,34917;      -1,23686;0,32554;3
1080,08801; 94,35917;      -1,23548;0,32546;3
1080,17798; 94,36917;      -1,23574;0,32540;3
1080,28796; 94,37917;      -1,23467;0,32531;3
1080,37805; 94,38917;      -1,23576;0,32524;3
1080,47998; 94,39917;      -1,23522;0,32517;3
1080,57898; 94,40917;      -1,23522;0,32509;3
1080,68396; 94,41917;      -1,23608;0,32501;3
1080,78101; 94,42917;      -1,23692;0,32494;3
1080,88599; 94,43917;      -1,23639;0,32486;3
1080,98206; 94,44917;      -1,23667;0,32479;3
1081,09399; 94,45917;      -1,23950;0,32470;3
1081,19202; 94,46917;      -1,23978;0,32463;3
1081,28503; 94,47917;      -1,23754;0,32456;3
1081,38904; 94,48917;      -1,23728;0,32448;3
1081,49304; 94,49917;      -1,23703;0,32440;3
1081,59497; 94,50917;      -1,23816;0,32432;3
1081,69104; 94,51917;      -1,24039;0,32425;3
1081,78796; 94,52917;      -1,24235;0,32418;3
1081,89197; 94,53917;      -1,24181;0,32410;3
1081,99097; 94,54917;      -1,23986;0,32402;3
1082,08704; 94,55917;      -1,24238;0,32395;3
1082,19299; 94,56917;      -1,23961;0,32387;3
1082,29199; 94,57917;      -1,23822;0,32379;3
1082,39697; 94,58917;      -1,24160;0,32371;3
1082,49805; 94,59917;      -1,24050;0,32364;3
1082,59094; 94,60917;      -1,24077;0,32357;3
1082,69495; 94,61917;      -1,24191;0,32349;3
1082,80103; 94,62917;      -1,24278;0,32341;3
1082,90198; 94,63917;      -1,24139;0,32333;3
1082,99695; 94,64917;      -1,23971;0,32326;3
1083,09705; 94,65917;      -1,24252;0,32318;3
1083,19397; 94,66917;      -1,24084;0,32311;3
1083,29199; 94,67917;      -1,23944;0,32304;3
1083,39795; 94,68917;      -1,24115;0,32296;3
1083,49695; 94,69917;      -1,24088;0,32288;3
1083,59705; 94,70917;      -1,24201;0,32280;3
1083,70203; 94,71917;      -1,24372;0,32273;3
1083,79895; 94,72917;      -1,24204;0,32265;3
1083,90295; 94,73917;      -1,24066;0,32257;3
1083,99500; 94,74917;      -1,23924;0,32250;3
1084,09595; 94,75917;      -1,24038;0,32243;3
1084,19299; 94,76917;      -1,23870;0,32235;3
1084,29395; 94,77917;      -1,23281;0,32228;3
1084,40295; 94,78917;      -1,23622;0,32219;3
1084,49695; 94,79917;      -1,23790;0,32212;3
1084,60095; 94,80917;      -1,23820;0,32204;3
1084,69604; 94,81917;      -1,23454;0,32197;3
1084,80005; 94,82917;      -1,23541;0,32189;3
1084,90295; 94,83917;      -1,23261;0,32182;3
1085,00195; 94,84917;      -1,23656;0,32174;3
1085,09802; 94,85917;      -1,23627;0,32167;3
1085,19897; 94,86917;      -1,23797;0,32159;3
1085,30396; 94,87917;      -1,23912;0,32151;3
1085,40198; 94,88917;      -1,23744;0,32144;3
1085,49902; 94,89917;      -1,23519;0,32136;3
1085,59998; 94,90917;      -1,23520;0,32129;3
1085,70300; 94,91917;      -1,23747;0,32121;3
1085,80200; 94,92917;      -1,23889;0,32114;3
1085,90405; 94,93917;      -1,24031;0,32106;3
1086,00195; 94,94917;      -1,23947;0,32098;3
1086,09802; 94,95917;      -1,23947;0,32091;3
1086,19897; 94,96917;      -1,23864;0,32083;3
1086,30005; 94,97917;      -1,23639;0,32076;3
1086,39905; 94,98917;      -1,24063;0,32068;3
1086,50098; 94,99917;      -1,24150;0,32061;3
1086,60596; 95,00917;      -1,24096;0,32053;3
1086,70300; 95,01917;      -1,24096;0,32045;3
1086,80896; 95,02917;      -1,23873;0,32037;3
1086,90601; 95,03917;      -1,24156;0,32030;3
1087,00806; 95,04917;      -1,24129;0,32022;3
1087,10596; 95,05917;      -1,24045;0,32015;3
1087,20496; 95,06917;      -1,24272;0,32007;3
1087,31201; 95,07917;      -1,23907;0,31999;3
1087,41101; 95,08917;      -1,23880;0,31992;3
1087,50403; 95,09917;      -1,24161;0,31985;3
1087,60498; 95,10917;      -1,24135;0,31977;3
1087,70801; 95,11917;      -1,23967;0,31969;3
1087,80896; 95,12917;      -1,23968;0,31962;3
1087,91394; 95,13917;      -1,23970;0,31954;3
1088,00806; 95,14917;      -1,24225;0,31947;3
1088,10999; 95,15917;      -1,24368;0,31939;3
1088,21204; 95,16917;      -1,24200;0,31931;3
1088,30396; 95,17917;      -1,23802;0,31924;3
1088,41504; 95,18917;      -1,23834;0,31916;3
1088,51294; 95,19917;      -1,23920;0,31908;3
1088,61096; 95,20917;      -1,23948;0,31901;3
1088,71497; 95,21917;      -1,23922;0,31893;3
1088,80798; 95,22917;      -1,24035;0,31886;3
1088,92004; 95,23917;      -1,24068;0,31878;3
1089,01294; 95,24917;      -1,24322;0,31871;3
1089,11401; 95,25917;      -1,24238;0,31863;3
1089,20300; 95,26917;      -1,24322;0,31856;3
1089,31799; 95,27917;      -1,24213;0,31847;3
1089,41199; 95,28917;      -1,23985;0,31840;3
1089,50806; 95,29917;      -1,24014;0,31833;3
1089,61096; 95,30917;      -1,24072;0,31825;3
1089,71704; 95,31917;      -1,24189;0,31817;3
1089,80396; 95,32917;      -1,24158;0,31811;3
1089,90698; 95,33917;      -1,23989;0,31803;3
1090,01599; 95,34917;      -1,23850;0,31795;3
1090,10901; 95,35917;      -1,23849;0,31788;3
1090,21497; 95,36917;      -1,24108;0,31780;3
1090,31006; 95,37917;      -1,24336;0,31772;3
1090,41101; 95,38917;      -1,24166;0,31765;3
1090,51599; 95,39917;      -1,24112;0,31757;3
1090,60999; 95,40917;      -1,24083;0,31750;3
1090,70496; 95,41917;      -1,24339;0,31743;3
1090,80896; 95,42917;      -1,24313;0,31735;3
1090,91895; 95,43917;      -1,24231;0,31726;3
1091,01001; 95,44917;      -1,24115;0,31720;3
1091,11096; 95,45917;      -1,24088;0,31712;3
1091,21204; 95,46917;      -1,24232;0,31704;3
1091,30603; 95,47917;      -1,24203;0,31697;3
1091,40698; 95,48917;      -1,24233;0,31689;3
1091,51404; 95,49917;      -1,24036;0,31681;3
1091,62000; 95,50917;      -1,23896;0,31673;3
1091,71704; 95,51917;      -1,23810;0,31666;3
1091,81299; 95,52917;      -1,23639;0,31659;3
1091,91504; 95,53917;      -1,23554;0,31651;3
1092,01099; 95,54917;      -1,23583;0,31644;3
1092,11401; 95,55917;      -1,23584;0,31636;3
1092,21802; 95,56917;      -1,23243;0,31628;3
1092,31006; 95,57917;      -1,23242;0,31621;3
1092,40796; 95,58917;      -1,23013;0,31614;3
1092,50903; 95,59917;      -1,23186;0,31606;3
1092,61304; 95,60917;      -1,23045;0,31598;3
1092,71594; 95,61917;      -1,23075;0,31591;3
1092,81396; 95,62917;      -1,22960;0,31583;3
1092,90405; 95,63917;      -1,22958;0,31576;3
1093,01294; 95,64917;      -1,22818;0,31568;3
1093,10095; 95,65917;      -1,22643;0,31561;3
1093,21204; 95,66917;      -1,22504;0,31553;3
1093,30701; 95,67917;      -1,22417;0,31546;3
1093,41199; 95,68917;      -1,22419;0,31538;3
1093,51404; 95,69917;      -1,22449;0,31530;3
1093,61804; 95,70917;      -1,22307;0,31522;3
1093,71497; 95,71917;      -1,22422;0,31515;3
1093,81396; 95,72917;      -1,22422;0,31508;3
1093,91699; 95,73917;      -1,22539;0,31500;3
1094,01697; 95,74917;      -1,22195;0,31492;3
1094,12097; 95,75917;      -1,22139;0,31484;3
1094,21497; 95,76917;      -1,22109;0,31477;3
1094,32300; 95,77917;      -1,22169;0,31469;3
1094,41296; 95,78917;      -1,22426;0,31462;3
1094,51794; 95,79917;      -1,22025;0,31454;3
1094,61694; 95,80917;      -1,21939;0,31447;3
1094,71106; 95,81917;      -1,22254;0,31440;3
1094,81604; 95,82917;      -1,22055;0,31432;3
1094,91797; 95,83917;      -1,22200;0,31424;3
1095,01904; 95,84917;      -1,22086;0,31417;3
1095,11401; 95,85917;      -1,21883;0,31409;3
1095,21301; 95,86917;      -1,21797;0,31402;3
1095,32202; 95,87917;      -1,22059;0,31394;3
1095,41602; 95,88917;      -1,21597;0,31387;3
1095,51794; 95,89917;      -1,21742;0,31379;3
1095,62000; 95,90917;      -1,21570;0,31371;3
1095,72498; 95,91917;      -1,21860;0,31363;3
1095,81604; 95,92917;      -1,21569;0,31356;3
1095,92297; 95,93917;      -1,21601;0,31348;3
1096,01904; 95,94917;      -1,21744;0,31341;3
1096,11304; 95,95917;      -1,21974;0,31334;3
1096,22400; 95,96917;      -1,21718;0,31326;3
1096,31396; 95,97917;      -1,21744;0,31319;3
1096,42395; 95,98917;      -1,21950;0,31311;3
1096,52100; 95,99917;      -1,21747;0,31303;3
1096,62402; 96,00917;      -1,21835;0,31295;3
1096,72400; 96,01917;      -1,21836;0,31288;3
1096,81799; 96,02917;      -1,21632;0,31281;3
1096,91797; 96,03917;      -1,21748;0,31273;3
1097,02100; 96,04917;      -1,21836;0,31265;3
1097,12598; 96,05917;      -1,21896;0,31258;3
1097,23206; 96,06917;      -1,21985;0,31250;3
1097,32605; 96,07917;      -1,22187;0,31242;3
1097,42395; 96,08917;      -1,22158;0,31235;3
1097,52405; 96,09917;      -1,22013;0,31228;3
1097,61804; 96,10917;      -1,22157;0,31220;3
1097,72595; 96,11917;      -1,21899;0,31212;3
1097,82898; 96,12917;      -1,21987;0,31205;3
1097,92700; 96,13917;      -1,21987;0,31197;3
1098,02698; 96,14917;      -1,22423;0,31190;3
1098,12598; 96,15917;      -1,22162;0,31182;3
1098,21997; 96,16917;      -1,22103;0,31175;3
1098,31702; 96,17917;      -1,21986;0,31168;3
1098,42200; 96,18917;      -1,21959;0,31160;3
1098,52600; 96,19917;      -1,22019;0,31152;3
1098,61902; 96,20917;      -1,22192;0,31145;3
1098,72595; 96,21917;      -1,22194;0,31137;3
1098,82300; 96,22917;      -1,21961;0,31130;3
1098,92505; 96,23917;      -1,21962;0,31122;3
1099,02295; 96,24917;      -1,21991;0,31114;3
1099,12195; 96,25917;      -1,21701;0,31107;3
1099,22705; 96,26917;      -1,21790;0,31099;3
1099,32898; 96,27917;      -1,21820;0,31091;3
1099,42505; 96,28917;      -1,21586;0,31084;3
1099,51294; 96,29917;      -1,21379;0,31077;3
1099,62402; 96,30917;      -1,21383;0,31069;3
1099,72205; 96,31917;      -1,21383;0,31062;3
1099,81604; 96,32917;      -1,21381;0,31055;3
1099,92004; 96,33917;      -1,21441;0,31047;3
1100,02002; 96,34917;      -1,21412;0,31039;3
1100,12500; 96,35917;      -1,21501;0,31031;3
1100,22400; 96,36917;      -1,21531;0,31024;3
1100,32104; 96,37917;      -1,21559;0,31017;3
1100,42102; 96,38917;      -1,21530;0,31009;3
1100,52795; 96,39917;      -1,21095;0,31001;3
1100,62695; 96,40917;      -1,21241;0,30994;3
1100,72302; 96,41917;      -1,21094;0,30986;3
1100,82605; 96,42917;      -1,21212;0,30979;3
1100,92700; 96,43917;      -1,21096;0,30971;3
1101,02698; 96,44917;      -1,21008;0,30963;3
1101,12695; 96,45917;      -1,20979;0,30956;3
1101,22498; 96,46917;      -1,21125;0,30948;3
1101,32703; 96,47917;      -1,21009;0,30941;3
1101,43604; 96,48917;      -1,21334;0,30933;3
1101,52795; 96,49917;      -1,21097;0,30926;3
1101,63000; 96,50917;      -1,21010;0,30918;3
1101,72803; 96,51917;      -1,20922;0,30911;3
1101,83301; 96,52917;      -1,20982;0,30903;3
1101,92297; 96,53917;      -1,21243;0,30896;3
1102,03003; 96,54917;      -1,21128;0,30888;3
1102,12805; 96,55917;      -1,20952;0,30880;3
1102,23499; 96,56917;      -1,21277;0,30872;3
1102,33398; 96,57917;      -1,21042;0,30865;3
1102,43005; 96,58917;      -1,20924;0,30858;3
1102,53894; 96,59917;      -1,20839;0,30849;3
1102,63196; 96,60917;      -1,20837;0,30842;3
1102,73303; 96,61917;      -1,20984;0,30835;3
1102,83105; 96,62917;      -1,21043;0,30827;3
1102,93103; 96,63917;      -1,20837;0,30820;3
1103,03198; 96,64917;      -1,20661;0,30812;3
1103,14294; 96,65917;      -1,20753;0,30804;3
1103,23206; 96,66917;      -1,20838;0,30797;3
1103,34204; 96,67917;      -1,20812;0,30789;3
1103,44104; 96,68917;      -1,20988;0,30782;3
1103,54004; 96,69917;      -1,20900;0,30774;3
1103,63306; 96,70917;      -1,20574;0,30767;3
1103,74097; 96,71917;      -1,20577;0,30759;3
1103,83997; 96,72917;      -1,20929;0,30752;3
1103,93701; 96,73917;      -1,20899;0,30744;3
1104,03894; 96,74917;      -1,20753;0,30737;3
1104,13904; 96,75917;      -1,20753;0,30729;3
1104,23804; 96,76917;      -1,21018;0,30722;3
1104,33496; 96,77917;      -1,20723;0,30714;3
1104,43201; 96,78917;      -1,20751;0,30707;3
1104,53503; 96,79917;      -1,20634;0,30699;3
1104,64099; 96,80917;      -1,20636;0,30691;3
1104,73999; 96,81917;      -1,20489;0,30684;3
1104,84204; 96,82917;      -1,20932;0,30676;3
1104,93896; 96,83917;      -1,20665;0,30669;3
1105,03601; 96,84917;      -1,20488;0,30661;3
1105,14197; 96,85917;      -1,20607;0,30654;3
1105,24304; 96,86917;      -1,20253;0,30646;3
1105,34094; 96,87917;      -1,20194;0,30639;3
1105,44897; 96,88917;      -1,20462;0,30630;3
1105,54395; 96,89917;      -1,20727;0,30623;3
1105,64001; 96,90917;      -1,20430;0,30616;3
1105,74194; 96,91917;      -1,20637;0,30608;3
1105,84497; 96,92917;      -1,20579;0,30601;3
1105,93994; 96,93917;      -1,20489;0,30593;3
1106,04700; 96,94917;      -1,20462;0,30585;3
1106,14502; 96,95917;      -1,20313;0,30578;3
1106,24402; 96,96917;      -1,20698;0,30571;3
1106,34204; 96,97917;      -1,20697;0,30563;3
1106,44604; 96,98917;      -1,20491;0,30555;3
1106,54700; 96,99917;      -1,20669;0,30548;3
1106,64099; 97,00917;      -1,20490;0,30541;3
1106,74695; 97,01917;      -1,20284;0,30533;3
1106,84595; 97,02917;      -1,20462;0,30525;3
1106,93799; 97,03917;      -1,20311;0,30518;3
1107,04297; 97,04917;      -1,19897;0,30511;3
1107,14404; 97,05917;      -1,19808;0,30503;3
1107,23901; 97,06917;      -1,19747;0,30496;3
1107,33801; 97,07917;      -1,19955;0,30488;3
1107,44202; 97,08917;      -1,19956;0,30481;3
1107,54602; 97,09917;      -1,20016;0,30473;3
1107,65002; 97,10917;      -1,19958;0,30465;3
1107,74304; 97,11917;      -1,19688;0,30458;3
1107,84497; 97,12917;      -1,19689;0,30450;3
1107,94702; 97,13917;      -1,19749;0,30443;3
1108,04700; 97,14917;      -1,19570;0,30435;3
1108,15198; 97,15917;      -1,19333;0,30427;3
1108,25000; 97,16917;      -1,19481;0,30420;3
1108,35303; 97,17917;      -1,19541;0,30412;3
1108,45496; 97,18917;      -1,19214;0,30404;3
1108,55298; 97,19917;      -1,19005;0,30397;3
1108,65503; 97,20917;      -1,19273;0,30389;3
1108,74902; 97,21917;      -1,19420;0,30382;3
1108,84705; 97,22917;      -1,19240;0,30375;3
1108,95105; 97,23917;      -1,19361;0,30367;3
1109,05298; 97,24917;      -1,19152;0,30360;3
1109,15405; 97,25917;      -1,19391;0,30352;3
1109,25195; 97,26917;      -1,19420;0,30345;3
1109,34302; 97,27917;      -1,19357;0,30338;3
1109,44299; 97,28917;      -1,19566;0,30330;3
1109,55396; 97,29917;      -1,19748;0,30322;3
1109,65503; 97,30917;      -1,20017;0,30314;3
1109,75195; 97,31917;      -1,19597;0,30307;3
1109,85303; 97,32917;      -1,19448;0,30299;3
1109,95398; 97,33917;      -1,19299;0,30292;3
1110,06299; 97,34917;      -1,19510;0,30284;3
1110,14600; 97,35917;      -1,19266;0,30277;3
1110,24902; 97,36917;      -1,19326;0,30270;3
1110,34998; 97,37917;      -1,19775;0,30262;3
1110,45801; 97,38917;      -1,19568;0,30254;3
1110,55505; 97,39917;      -1,19178;0,30247;3
1110,65698; 97,40917;      -1,19238;0,30239;3
1110,75806; 97,41917;      -1,19178;0,30231;3
1110,85999; 97,42917;      -1,19208;0,30224;3
1110,95398; 97,43917;      -1,19236;0,30217;3
1111,06006; 97,44917;      -1,19058;0,30209;3
1111,15906; 97,45917;      -1,19027;0,30201;3
1111,26599; 97,46917;      -1,19058;0,30193;3
1111,36401; 97,47917;      -1,19147;0,30186;3
1111,46301; 97,48917;      -1,18967;0,30179;3
1111,56494; 97,49917;      -1,19237;0,30171;3
1111,66296; 97,50917;      -1,19296;0,30164;3
1111,75903; 97,51917;      -1,19415;0,30156;3
1111,86096; 97,52917;      -1,19175;0,30149;3
1111,95898; 97,53917;      -1,18994;0,30141;3
1112,06201; 97,54917;      -1,18754;0,30134;3
1112,16101; 97,55917;      -1,19114;0,30126;3
1112,25903; 97,56917;      -1,19293;0,30119;3
1112,36304; 97,57917;      -1,19053;0,30111;3
1112,45898; 97,58917;      -1,18962;0,30104;3
1112,56604; 97,59917;      -1,19083;0,30096;3
1112,66296; 97,60917;      -1,18992;0,30089;3
1112,76697; 97,61917;      -1,18963;0,30081;3
1112,86804; 97,62917;      -1,19173;0,30073;3
1112,97400; 97,63917;      -1,18904;0,30065;3
1113,06201; 97,64917;      -1,18839;0,30059;3
1113,16699; 97,65917;      -1,18961;0,30051;3
1113,27100; 97,66917;      -1,19323;0,30043;3
1113,35999; 97,67917;      -1,19530;0,30036;3
1113,45898; 97,68917;      -1,19289;0,30029;3
1113,56006; 97,69917;      -1,19228;0,30021;3
1113,66003; 97,70917;      -1,19077;0,30014;3
1113,75598; 97,71917;      -1,18985;0,30007;3
1113,86804; 97,72917;      -1,19109;0,29998;3
1113,96899; 97,73917;      -1,19018;0,29991;3
1114,06897; 97,74917;      -1,18867;0,29983;3
1114,16699; 97,75917;      -1,19077;0,29976;3
1114,26599; 97,76917;      -1,19197;0,29968;3
1114,37305; 97,77917;      -1,18836;0,29960;3
1114,46704; 97,78917;      -1,18895;0,29953;3
1114,56299; 97,79917;      -1,18440;0,29946;3
1114,67102; 97,80917;      -1,17837;0,29938;3
1114,76904; 97,81917;      -1,17080;0,29931;3
1114,87097; 97,82917;      -1,16384;0,29923;3
1114,97205; 97,83917;      -1,15142;0,29915;3
1115,06995; 97,84917;      -1,14475;0,29908;3
1115,17200; 97,85917;      -1,13626;0,29901;3
1115,26904; 97,86917;      -1,13351;0,29893;3
1115,36694; 97,87917;      -1,13439;0,29886;3
1115,46997; 97,88917;      -1,12984;0,29878;3
1115,57104; 97,89917;      -1,12770;0,29871;3
1115,67798; 97,90917;      -1,12497;0,29863;3
1115,77100; 97,91917;      -1,12433;0,29856;3
1115,87402; 97,92917;      -1,12856;0,29848;3
1115,97302; 97,93917;      -1,13339;0,29841;3
1116,07397; 97,94917;      -1,13095;0,29833;3
1116,17297; 97,95917;      -1,13001;0,29826;3
1116,27795; 97,96917;      -1,13122;0,29818;3
1116,37500; 97,97917;      -1,12998;0,29810;3
1116,48096; 97,98917;      -1,13210;0,29803;3
1116,58398; 97,99917;      -1,13665;0,29795;3
1116,67102; 98,00917;      -1,13993;0,29788;3
1116,78296; 98,01917;      -1,13995;0,29780;3
1116,87903; 98,02917;      -1,14053;0,29773;3
1116,97900; 98,03917;      -1,14325;0,29765;3
