#EXPORTTYPE:DATA SINGLE
#FILE:;sta_028.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:42
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:Эпсилон-Fe2O3
#DATE/TIME:29.05.2018 14:11
#CORR. FILE:
#TEMPCAL:10 К Al2O3 - тигель N2.ngb-ts5
#SENSITIVITY:10 K Al2О3 - тигель N2.ngb-es5
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:
#SAMPLE:Магнетит - Соосаждение
#SAMPLE MASS /mg:12.673
#MATERIAL:Fe3O4
#REFERENCE:пустой тигель
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:+1
#RANGE:20°C/10,0(K/min)/650°C
#SEGMENT:S1/3
#SEG. 1:20°C/10,0(K/min)/650°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
410.71899;39.27000;       1.94995;0.70926
410.79800;39.28000;       1.95093;0.70921
410.91000;39.29000;       1.95095;0.70914
411.00299;39.30000;       1.95093;0.70909
411.11099;39.31000;       1.95137;0.70902
411.20200;39.32000;       1.95245;0.70897
411.30801;39.33000;       1.95288;0.70890
411.40701;39.34000;       1.95297;0.70884
411.50601;39.35000;       1.95313;0.70878
411.59601;39.36000;       1.95353;0.70873
411.70300;39.37000;       1.95414;0.70866
411.80600;39.38000;       1.95431;0.70860
411.90399;39.39000;       1.95447;0.70854
412.00201;39.40000;       1.95523;0.70848
412.10001;39.41000;       1.95556;0.70842
412.18500;39.42000;       1.95596;0.70837
412.29599;39.43000;       1.95632;0.70831
412.40399;39.44000;       1.95675;0.70824
412.49799;39.45000;       1.95767;0.70818
412.60199;39.46000;       1.95819;0.70812
412.69800;39.47000;       1.95860;0.70806
412.79199;39.48000;       1.95867;0.70801
412.89200;39.49000;       1.95910;0.70795
412.99500;39.50000;       1.95961;0.70788
413.10400;39.51000;       1.96013;0.70782
413.18500;39.52000;       1.96043;0.70777
413.29599;39.53000;       1.96062;0.70770
413.39700;39.54000;       1.96113;0.70764
413.49301;39.55000;       1.96154;0.70758
413.58801;39.56000;       1.96170;0.70753
413.69299;39.57000;       1.96264;0.70746
413.79001;39.58000;       1.96314;0.70741
413.89099;39.59000;       1.96357;0.70734
413.99200;39.60000;       1.96374;0.70728
414.09399;39.61000;       1.96416;0.70722
414.18201;39.62000;       1.96465;0.70717
414.28699;39.63000;       1.96516;0.70711
414.38000;39.64000;       1.96558;0.70705
414.48801;39.65000;       1.96610;0.70699
414.58401;39.66000;       1.96626;0.70693
414.68201;39.67000;       1.96667;0.70687
414.77600;39.68000;       1.96692;0.70681
414.88199;39.69000;       1.96743;0.70675
414.97601;39.70000;       1.96827;0.70669
415.07901;39.71000;       1.96887;0.70663
415.17001;39.72000;       1.96902;0.70658
415.27200;39.73000;       1.96945;0.70652
415.37201;39.74000;       1.96995;0.70646
415.47501;39.75000;       1.97055;0.70640
415.56601;39.76000;       1.97130;0.70634
415.67200;39.77000;       1.97173;0.70628
415.76901;39.78000;       1.97215;0.70622
415.87799;39.79000;       1.97310;0.70616
415.97601;39.80000;       1.97335;0.70610
416.08200;39.81000;       1.97344;0.70603
416.17099;39.82000;       1.97367;0.70598
416.26700;39.83000;       1.97520;0.70592
416.37399;39.84000;       1.97504;0.70586
416.47198;39.85000;       1.97520;0.70580
416.58200;39.86000;       1.97564;0.70574
416.66800;39.87000;       1.97621;0.70568
416.76599;39.88000;       1.97680;0.70563
416.86700;39.89000;       1.97756;0.70557
416.97699;39.90000;       1.97758;0.70550
417.07901;39.91000;       1.97792;0.70544
417.15799;39.92000;       1.97839;0.70539
417.27399;39.93000;       1.97884;0.70532
417.36700;39.94000;       1.97934;0.70527
417.46500;39.95000;       1.97984;0.70521
417.56100;39.96000;       1.98043;0.70515
417.66800;39.97000;       1.98103;0.70509
417.76401;39.98000;       1.98119;0.70503
417.85999;39.99000;       1.98144;0.70498
417.96600;40.00000;       1.98187;0.70491
418.07199;40.01000;       1.98248;0.70485
418.16699;40.02000;       1.98323;0.70479
418.26099;40.03000;       1.98407;0.70474
418.35999;40.04000;       1.98492;0.70468
418.45901;40.05000;       1.98543;0.70462
418.56500;40.06000;       1.98569;0.70456
418.66800;40.07000;       1.98638;0.70450
418.74899;40.08000;       1.98668;0.70445
418.86801;40.09000;       1.98756;0.70438
418.95700;40.10000;       1.98788;0.70433
419.05099;40.11000;       1.98753;0.70427
419.14899;40.12000;       1.98803;0.70421
419.25500;40.13000;       1.98864;0.70415
419.35800;40.14000;       1.98907;0.70409
419.45200;40.15000;       1.98956;0.70403
419.55399;40.16000;       1.99025;0.70397
419.64899;40.17000;       1.99092;0.70392
419.75101;40.18000;       1.99100;0.70386
419.84900;40.19000;       1.99151;0.70380
419.94901;40.20000;       1.99193;0.70374
420.05499;40.21000;       1.99297;0.70368
420.14600;40.22000;       1.99337;0.70362
420.24799;40.23000;       1.99389;0.70356
420.34900;40.24000;       1.99440;0.70350
420.43799;40.25000;       1.99463;0.70345
420.54599;40.26000;       1.99515;0.70339
420.64001;40.27000;       1.99582;0.70333
420.74100;40.28000;       1.99659;0.70327
420.85001;40.29000;       1.99703;0.70321
420.94199;40.30000;       1.99778;0.70316
421.03699;40.31000;       1.99803;0.70310
421.13000;40.32000;       1.99853;0.70305
421.23700;40.33000;       1.99879;0.70298
421.33200;40.34000;       1.99938;0.70293
421.44101;40.35000;       2.00007;0.70286
421.54099;40.36000;       2.00058;0.70280
421.63901;40.37000;       2.00126;0.70275
421.74399;40.38000;       2.00169;0.70268
421.83801;40.39000;       2.00245;0.70263
421.93900;40.40000;       2.00313;0.70257
422.03900;40.41000;       2.00381;0.70251
422.13400;40.42000;       2.00389;0.70246
422.23599;40.43000;       2.00491;0.70240
422.32999;40.44000;       2.00507;0.70234
422.42599;40.45000;       2.00523;0.70229
422.52802;40.46000;       2.00609;0.70223
422.63000;40.47000;       2.00643;0.70217
422.73300;40.48000;       2.00686;0.70211
422.83099;40.49000;       2.00754;0.70205
422.93201;40.50000;       2.00796;0.70199
423.03299;40.51000;       2.00848;0.70193
423.12799;40.52000;       2.00898;0.70187
423.23001;40.53000;       2.00941;0.70182
423.33401;40.54000;       2.01027;0.70175
423.42899;40.55000;       2.01094;0.70170
423.52701;40.56000;       2.01162;0.70164
423.62299;40.57000;       2.01229;0.70159
423.73199;40.58000;       2.01290;0.70152
423.82901;40.59000;       2.01350;0.70147
423.92801;40.60000;       2.01392;0.70141
424.02701;40.61000;       2.01391;0.70135
424.12900;40.62000;       2.01451;0.70129
424.22900;40.63000;       2.01468;0.70123
424.33301;40.64000;       2.01623;0.70117
424.43399;40.65000;       2.01674;0.70111
424.52802;40.66000;       2.01707;0.70106
424.63000;40.67000;       2.01750;0.70100
424.72699;40.68000;       2.01835;0.70094
424.83099;40.69000;       2.01947;0.70088
424.92599;40.70000;       2.01988;0.70083
425.02499;40.71000;       2.01996;0.70077
425.12201;40.72000;       2.02038;0.70071
425.21600;40.73000;       2.02088;0.70066
425.32199;40.74000;       2.02123;0.70060
425.42499;40.75000;       2.02201;0.70054
425.52899;40.76000;       2.02278;0.70048
425.62100;40.77000;       2.02354;0.70042
425.72000;40.78000;       2.02405;0.70037
425.82300;40.79000;       2.02474;0.70031
425.92200;40.80000;       2.02499;0.70025
426.01700;40.81000;       2.02549;0.70020
426.12299;40.82000;       2.02644;0.70013
426.21201;40.83000;       2.02702;0.70008
426.31299;40.84000;       2.02710;0.70002
426.41199;40.85000;       2.02727;0.69997
426.51199;40.86000;       2.02821;0.69991
426.61700;40.87000;       2.02916;0.69985
426.71500;40.88000;       2.02967;0.69979
426.80600;40.89000;       2.02991;0.69974
426.90799;40.90000;       2.03051;0.69968
427.01300;40.91000;       2.03120;0.69962
427.11301;40.92000;       2.03188;0.69956
427.20599;40.93000;       2.03221;0.69951
427.30499;40.94000;       2.03246;0.69945
427.40701;40.95000;       2.03332;0.69939
427.51401;40.96000;       2.03419;0.69933
427.61200;40.97000;       2.03504;0.69927
427.71201;40.98000;       2.03564;0.69922
427.81100;40.99000;       2.03598;0.69916
427.90701;41.00000;       2.03649;0.69910
427.99799;41.01000;       2.03741;0.69905
428.11801;41.02000;       2.03787;0.69898
428.20999;41.03000;       2.03855;0.69893
428.30399;41.04000;       2.03896;0.69888
428.40900;41.05000;       2.03965;0.69882
428.50900;41.06000;       2.03999;0.69876
428.60999;41.07000;       2.04025;0.69870
428.70099;41.08000;       2.04161;0.69865
428.80200;41.09000;       2.04264;0.69859
428.90601;41.10000;       2.04299;0.69853
429.01501;41.11000;       2.04317;0.69847
429.10001;41.12000;       2.04435;0.69842
429.20401;41.13000;       2.04495;0.69836
429.30099;41.14000;       2.04529;0.69830
429.41000;41.15000;       2.04582;0.69824
429.50101;41.16000;       2.04605;0.69819
429.60501;41.17000;       2.04657;0.69813
429.69901;41.18000;       2.04708;0.69808
429.79700;41.19000;       2.04793;0.69802
429.89899;41.20000;       2.04827;0.69796
429.99899;41.21000;       2.04922;0.69790
430.08801;41.22000;       2.04989;0.69785
430.18799;41.23000;       2.05057;0.69780
430.29300;41.24000;       2.05092;0.69774
430.38599;41.25000;       2.05151;0.69768
430.49799;41.26000;       2.05230;0.69762
430.59500;41.27000;       2.05333;0.69756
430.69601;41.28000;       2.05419;0.69751
430.78799;41.29000;       2.05486;0.69745
430.88800;41.30000;       2.05529;0.69740
430.98801;41.31000;       2.05571;0.69734
431.08801;41.32000;       2.05640;0.69728
431.18900;41.33000;       2.05709;0.69722
431.28000;41.34000;       2.05759;0.69717
431.37601;41.35000;       2.05861;0.69712
431.48401;41.36000;       2.05879;0.69706
431.57800;41.37000;       2.05912;0.69700
431.69299;41.38000;       2.05984;0.69694
431.78000;41.39000;       2.06050;0.69689
431.88300;41.40000;       2.06180;0.69683
431.98499;41.41000;       2.06249;0.69677
432.08301;41.42000;       2.06317;0.69672
432.17801;41.43000;       2.06333;0.69666
432.27899;41.44000;       2.06402;0.69660
432.37701;41.45000;       2.06462;0.69655
432.48099;41.46000;       2.06540;0.69649
432.57700;41.47000;       2.06633;0.69644
432.67801;41.48000;       2.06720;0.69638
432.78400;41.49000;       2.06789;0.69632
432.88400;41.50000;       2.06824;0.69626
432.97800;41.51000;       2.06865;0.69621
433.07501;41.52000;       2.06916;0.69615
433.17801;41.53000;       2.07003;0.69609
433.27701;41.54000;       2.07097;0.69604
433.37701;41.55000;       2.07097;0.69598
433.47800;41.56000;       2.07200;0.69592
433.58301;41.57000;       2.07218;0.69586
433.67499;41.58000;       2.07303;0.69581
433.77499;41.59000;       2.07380;0.69576
433.87399;41.60000;       2.07475;0.69570
433.97198;41.61000;       2.07552;0.69564
434.07501;41.62000;       2.07638;0.69559
434.16800;41.63000;       2.07671;0.69553
434.26801;41.64000;       2.07680;0.69548
434.37701;41.65000;       2.07741;0.69542
434.46799;41.66000;       2.07809;0.69536
434.56299;41.67000;       2.07946;0.69531
434.67099;41.68000;       2.08042;0.69525
434.75400;41.69000;       2.08082;0.69520
434.85800;41.70000;       2.08126;0.69514
434.96301;41.71000;       2.08204;0.69509
435.06201;41.72000;       2.08290;0.69503
435.16501;41.73000;       2.08351;0.69497
435.26501;41.74000;       2.08393;0.69492
435.35300;41.75000;       2.08495;0.69487
435.46899;41.76000;       2.08593;0.69480
435.55701;41.77000;       2.08694;0.69475
435.66000;41.78000;       2.08694;0.69469
435.75900;41.79000;       2.08728;0.69464
435.85699;41.80000;       2.08814;0.69458
435.95200;41.81000;       2.08873;0.69453
436.05200;41.82000;       2.08977;0.69447
436.17200;41.83000;       2.09084;0.69441
436.25900;41.84000;       2.09133;0.69436
436.35901;41.85000;       2.09194;0.69430
436.46100;41.86000;       2.09289;0.69424
436.54999;41.87000;       2.09382;0.69419
436.64999;41.88000;       2.09399;0.69414
436.75400;41.89000;       2.09469;0.69408
436.85599;41.90000;       2.09547;0.69402
436.96100;41.91000;       2.09669;0.69396
437.05801;41.92000;       2.09720;0.69391
437.15799;41.93000;       2.09728;0.69385
437.25000;41.94000;       2.09796;0.69380
437.35699;41.95000;       2.09857;0.69374
437.44901;41.96000;       2.09907;0.69369
437.55600;41.97000;       2.10056;0.69363
437.66000;41.98000;       2.10082;0.69357
437.75601;41.99000;       2.10159;0.69352
437.85300;42.00000;       2.10297;0.69346
437.94800;42.01000;       2.10365;0.69341
438.05200;42.02000;       2.10383;0.69335
438.14899;42.03000;       2.10434;0.69330
438.24701;42.04000;       2.10529;0.69324
438.34698;42.05000;       2.10632;0.69319
438.45401;42.06000;       2.10763;0.69313
438.55301;42.07000;       2.10824;0.69307
438.65100;42.08000;       2.10832;0.69302
438.74301;42.09000;       2.10952;0.69297
438.84900;42.10000;       2.11048;0.69291
438.94601;42.11000;       2.11108;0.69285
439.04501;42.12000;       2.11185;0.69280
439.15701;42.13000;       2.11248;0.69274
439.25500;42.14000;       2.11308;0.69268
439.35599;42.15000;       2.11377;0.69263
439.44000;42.16000;       2.11478;0.69258
439.54300;42.17000;       2.11539;0.69252
439.64401;42.18000;       2.11617;0.69247
439.74500;42.19000;       2.11687;0.69241
439.83801;42.20000;       2.11763;0.69236
439.94601;42.21000;       2.11816;0.69230
440.04599;42.22000;       2.11885;0.69224
440.13501;42.23000;       2.11944;0.69219
440.25101;42.24000;       2.12025;0.69213
440.34500;42.25000;       2.12162;0.69208
440.44800;42.26000;       2.12206;0.69202
440.54599;42.27000;       2.12275;0.69196
440.64001;42.28000;       2.12395;0.69191
440.74200;42.29000;       2.12465;0.69186
440.83899;42.30000;       2.12516;0.69180
440.94299;42.31000;       2.12595;0.69174
441.02899;42.32000;       2.12653;0.69170
441.14600;42.33000;       2.12751;0.69163
441.23801;42.34000;       2.12819;0.69158
441.34399;42.35000;       2.12916;0.69152
441.44299;42.36000;       2.12976;0.69147
441.53601;42.37000;       2.13061;0.69142
441.63400;42.38000;       2.13078;0.69136
441.73700;42.39000;       2.13131;0.69131
441.83099;42.40000;       2.13260;0.69125
441.93600;42.41000;       2.13408;0.69120
442.04199;42.42000;       2.13435;0.69114
442.14700;42.43000;       2.13505;0.69108
442.23999;42.44000;       2.13599;0.69103
442.33801;42.45000;       2.13712;0.69097
442.43600;42.46000;       2.13798;0.69092
442.53601;42.47000;       2.13850;0.69086
442.63699;42.48000;       2.13894;0.69081
442.73001;42.49000;       2.13918;0.69076
442.83401;42.50000;       2.14015;0.69070
442.93100;42.51000;       2.14144;0.69065
443.04199;42.52000;       2.14216;0.69059
443.12500;42.53000;       2.14308;0.69054
443.23001;42.54000;       2.14413;0.69048
443.32800;42.55000;       2.14474;0.69043
443.42999;42.56000;       2.14561;0.69037
443.53400;42.57000;       2.14657;0.69032
443.62601;42.58000;       2.14673;0.69026
443.72900;42.59000;       2.14769;0.69021
443.83200;42.60000;       2.14848;0.69015
443.93301;42.61000;       2.14935;0.69010
444.02399;42.62000;       2.14994;0.69005
444.13101;42.63000;       2.15099;0.68999
444.22699;42.64000;       2.15186;0.68993
444.32599;42.65000;       2.15246;0.68988
444.42200;42.66000;       2.15298;0.68983
444.51901;42.67000;       2.15445;0.68977
444.62701;42.68000;       2.15568;0.68972
444.72299;42.69000;       2.15655;0.68966
444.82599;42.70000;       2.15690;0.68961
444.92401;42.71000;       2.15724;0.68955
445.02899;42.72000;       2.15803;0.68950
445.13101;42.73000;       2.15925;0.68944
445.23001;42.74000;       2.16021;0.68939
445.31699;42.75000;       2.16114;0.68934
445.42300;42.76000;       2.16159;0.68928
445.52499;42.77000;       2.16246;0.68922
445.62201;42.78000;       2.16341;0.68917
445.72601;42.79000;       2.16429;0.68911
445.82599;42.80000;       2.16534;0.68906
445.92300;42.81000;       2.16576;0.68901
446.02499;42.82000;       2.16690;0.68895
446.12399;42.83000;       2.16733;0.68890
446.22000;42.84000;       2.16828;0.68884
446.31699;42.85000;       2.16932;0.68879
446.41800;42.86000;       2.17028;0.68874
446.51599;42.87000;       2.17071;0.68868
446.62201;42.88000;       2.17116;0.68863
446.71701;42.89000;       2.17176;0.68857
446.81500;42.90000;       2.17254;0.68852
446.92001;42.91000;       2.17368;0.68846
447.01401;42.92000;       2.17489;0.68841
447.11401;42.93000;       2.17585;0.68836
447.21201;42.94000;       2.17646;0.68830
447.31400;42.95000;       2.17742;0.68825
447.40302;42.96000;       2.17801;0.68820
447.52301;42.97000;       2.17874;0.68814
447.61301;42.98000;       2.17933;0.68809
447.71399;42.99000;       2.18091;0.68803
447.81799;43.00000;       2.18126;0.68798
447.90799;43.01000;       2.18194;0.68793
448.01599;43.02000;       2.18292;0.68787
448.10901;43.03000;       2.18378;0.68782
448.20999;43.04000;       2.18474;0.68776
448.30301;43.05000;       2.18507;0.68771
448.41101;43.06000;       2.18605;0.68765
448.50800;43.07000;       2.18779;0.68760
448.61099;43.08000;       2.18832;0.68755
448.70300;43.09000;       2.18891;0.68750
448.81000;43.10000;       2.19006;0.68744
448.92099;43.11000;       2.19130;0.68738
449.01099;43.12000;       2.19199;0.68733
449.11401;43.13000;       2.19208;0.68727
449.20901;43.14000;       2.19277;0.68722
449.30099;43.15000;       2.19406;0.68717
449.41000;43.16000;       2.19495;0.68711
449.50400;43.17000;       2.19590;0.68706
449.60699;43.18000;       2.19661;0.68701
449.70001;43.19000;       2.19747;0.68696
449.80099;43.20000;       2.19843;0.68690
449.89600;43.21000;       2.19930;0.68685
450.00000;43.22000;       2.20009;0.68679
450.09900;43.23000;       2.20114;0.68674
450.19699;43.24000;       2.20253;0.68669
450.29700;43.25000;       2.20323;0.68663
450.39899;43.26000;       2.20385;0.68658
450.50201;43.27000;       2.20446;0.68652
450.60300;43.28000;       2.20552;0.68647
450.69501;43.29000;       2.20655;0.68642
450.79599;43.30000;       2.20760;0.68637
450.89899;43.31000;       2.20857;0.68631
450.98901;43.32000;       2.20952;0.68626
451.09799;43.33000;       2.21032;0.68620
451.19400;43.34000;       2.21066;0.68615
451.28699;43.35000;       2.21196;0.68610
451.39899;43.36000;       2.21330;0.68604
